Word	Index
9trillion	3366
seamstress	3367
874	3368
warheads	3369
elevated	3370
rules	3371
demand@trumprink	3372
nation—and	3373
virtually	3374
@senalexander	3375
shabbab	3376
forgiveness	3377
retractions	3378
209000	3379
amb	3380
visionaries—they	3381
comprehensive	3382
@bizbash	3383
alert	3384
250th	3385
viewing	3386
levels	3387
medicaid	3388
necessity	3389
100000000	3390
nickname	3391
implement	3392
#g7	3393
recent	3394
nyc—congratulations	3395
canned	3396
israelthey	3397
schneiderman	3398
@pressjournal	3399
kelli	3400
stephanie	3401
abusive	3402
@cpacnews	3403
picks	3404
verlander	3405
person	3406
dimon—i	3407
@mike_pence	3408
@secretarysonny	3409
kelly	3410
@clewandowski_	3411
clearance	3412
russiarussia	3413
87c	3414
sims	3415
#macysparade	3416
detract	3417
shulkin	3418
woodward	3419
buchanan	3420
#pearlharbor	3421
91801	3422
suffolk	3423
arrests	3424
plagued	3425
strasburg	3426
stunt	3427
disrespected	3428
3040	3429
@polizeihamburg	3430
unto	3431
@statedeptspox	3432
@pgatours	3433
execution	3434
defenders	3435
@wayneallynrootvery	3436
@makeitvisible	3437
readers	3438
surprises	3439
queen	3440
fitting	3441
aloha	3442
pillars	3443
@49ers	3444
daughterread	3445
location	3446
homeland	3447
presidents	3448
relevance	3449
mandan	3450
surprised	3451
leadership—very	3452
#ussgeraldrford	3453
journalnbc	3454
australia	3455
victims	3456
zeckendorf	3457
emergency	3458
demands	3459
@fbiboston	3460
couple	3461
hokey	3462
bureaucrat	3463
located—all	3464
suffering	3465
quest	3466
underachieving	3467
abound	3468
@morningmika	3469
@thedonnasummer	3470
@jayleno	3471
@alweaver22trump	3472
projects	3473
heightened	3474
75th	3475
layoffs	3476
imposed	3477
d	3478
#thankyoutour2016	3479
marquee	3480
squandered	3481
anytime	3482
@greggutfeld	3483
@justinrose99	3484
communications	3485
continue	3486
quarterback	3487
scape	3488
timepieces	3489
stylish	3490
#newyorkvalues	3491
@nyrangers	3492
names	3493
@ashleycam2883	3494
shipments	3495
partying	3496
methods	3497
1trillion	3498
senate	3499
spring	3500
yulin	3501
bounce	3502
@rnc	3503
b4	3504
palm	3505
orison	3506
mideast	3507
curious	3508
obamareidnunns	3509
committing	3510
halo	3511
battleship	3512
swimsuits	3513
twinkle	3514
@joesquawk	3515
shall	3516
oblivion	3517
staple	3518
religion	3519
behave	3520
@inverurieherald	3521
#americanunity	3522
talackova does	3523
dating	3524
pools	3525
temple	3526
shooters	3527
be	3528
limitless	3529
bc	3530
w@mayorbloomberg	3531
petreus	3532
645m	3533
agreement	3534
deliverables	3535
cuts#makeamericagreatagain	3536
outdoor	3537
bp	3538
nowhere	3539
santa	3540
bs	3541
@deadspins	3542
by	3543
dc—a	3544
nightcrooked	3545
metrics	3546
wildlife	3547
@timdevaney	3548
zip	3549
anything	3550
simplify	3551
trounced	3552
hatchet	3553
wrinkles	3554
melbourne	3555
deserves	3556
ambush	3557
attkisson	3558
stuart	3559
gallagher	3560
#soldiers	3561
rituals	3562
@davewalkertv	3563
fired—for	3564
810pm	3565
novimichigan	3566
colorado	3567
garbage	3568
terrorists	3569
subcommittee	3570
hometown	3571
into	3572
#mdw	3573
@monicacrowley	3574
servers	3575
investigator	3576
 i	3577
appropriate	3578
middleton	3579
primarily	3580
contributor	3581
burdens	3582
@tomhanks	3583
lebron	3584
katie	3585
wsenior	3586
hellhole	3587
#trump2016march	3588
@cnbcs	3589
spending	3590
glowingly	3591
@jonathanchait	3592
bargaining	3593
submit	3594
filthy	3595
@realbhorowitz	3596
occupy	3597
crackdown	3598
admiral	3599
suit	3600
spar	3601
afghanistant	3602
rhetorical	3603
@foxsportsgolf	3604
ceiling—be	3605
opens	3606
#soldierridedc	3607
@toure	3608
linebacker	3609
litigate	3610
hawaiian	3611
#hurricaneharvey	3612
jewish	3613
poster	3614
dowd	3615
undecideds	3616
pastor	3617
shouldbe	3618
alienssave	3619
atlantic	3620
pacific	3621
fdny	3622
@midastouch	3623
coldest	3624
line	3625
mattarella	3626
doubling	3627
revelation	3628
posted	3629
diligent	3630
cia	3631
profit—they	3632
erick	3633
impt	3634
ut	3635
forjoan	3636
up	3637
us	3638
kiyosaki@therealkiyosaki	3639
un	3640
@rgreggkeller	3641
verification	3642
uk	3643
faded	3644
@lord	3645
shortcoming	3646
execs	3647
unparalleled	3648
gettysburg	3649
yelled	3650
@shaqs	3651
2014s	3652
@theteaparty_nets	3653
aerial	3654
armstrong	3655
tahmooressis	3656
defined	3657
@jaymaga45	3658
cowboys	3659
influence	3660
haunt	3661
bridgeport	3662
@christianpost	3663
diverse	3664
espn—two	3665
republicansnot	3666
chat	3667
miller—great	3668
#cruzcrew	3669
cultivate	3670
phantom	3671
@8pm	3672
thugs	3673
@magicjohnson	3674
alisyn	3675
noko	3676
#trumpdallas	3677
outsourcer	3678
tara	3679
lightweights	3680
uranium	3681
reimbursed	3682
preventing	3683
television—now	3684
points	3685
actors	3686
garnett	3687
@themichellewie	3688
conditioners	3689
retract	3690
tarp	3691
outsourced	3692
700000	3693
#trumprallytickets	3694
wrongly	3695
girardi	3696
ryans	3697
wonderfully	3698
sided	3699
scrum	3700
skit	3701
beneficial	3702
proclamations	3703
squirm	3704
suppression	3705
#americafirstvideo	3706
sides	3707
@uva	3708
@nbc	3709
ago	3710
@brentbozell	3711
lane	3712
land	3713
fighter	3714
@governorva	3715
reasoned	3716
scotch	3717
age	3718
renounce	3719
holes	3720
@griffin	3721
walked	3722
romneycareobamacare	3723
watertown	3724
summit	3725
365000	3726
confederation	3727
enrollee	3728
verdes	3729
walker	3730
fresh	3731
marvel	3732
haberman	3733
having	3734
monterey	3735
@drudgereport	3736
modernizing	3737
partial	3738
advisory	3739
akbar	3740
scratch	3741
results	3742
astronauts	3743
qvc	3744
enjoyable	3745
floridawatch	3746
softer	3747
#buyamericanhireamerican	3748
legal	3749
broader	3750
minerscoal	3751
gossip	3752
flashback	3753
resonate	3754
crying	3755
on@squawkcnbc	3756
seemed	3757
admited	3758
#harveypitt	3759
@frankluntz	3760
concerned	3761
1145	3762
young	3763
send	3764
citing	3765
meetingswork	3766
@jaydabf	3767
visitor	3768
interesting@barackobamas	3769
dislike	3770
subscription	3771
sent	3772
@alisonforky	3773
republicans—they	3774
retire	3775
garden	3776
tulsa	3777
continues	3778
course@trumpturnberry	3779
#freespeech	3780
researchengineering	3781
manipulated	3782
huckebee	3783
sexist	3784
time—no	3785
animals	3786
nieto	3787
continued	3788
rainbowpush	3789
categories	3790
ctrump	3791
northwestern	3792
magic	3793
@govmike	3794
@johnrobertsfox	3795
shabaab	3796
harbor	3797
experiencing	3798
politicsand	3799
eve	3800
lombardi	3801
damning	3802
try	3803
threat	3804
odomirok	3805
race	3806
@dcsheriff	3807
lysacek	3808
rebate	3809
todayopec	3810
@foxsports	3811
athlete	3812
@bashirlive	3813
#sweepstweet	3814
phillips	3815
10—bad	3816
@teamtrump	3817
pledge	3818
cnns	3819
outtomorrow	3820
plan#makeamericagreatagain	3821
sexism	3822
mediterranean	3823
tixs	3824
mishap	3825
recruitment	3826
@darrenjjordan	3827
video	3828
benefitting	3829
@lisalampanelli—this	3830
missy	3831
licenses	3832
@citadelgops	3833
odd	3834
leakage	3835
victor	3836
graduating	3837
index	3838
w@kingsthings	3839
sweats	3840
lehman	3841
kamin	3842
asap	3843
djt	3844
indias	3845
richmond	3846
consistently	3847
indian	3848
turnaround	3849
expresses	3850
firms	3851
charade	3852
bird	3853
slabs	3854
dror	3855
led	3856
lee	3857
chinas	3858
@websta	3859
panelists	3860
communicate	3861
gathered	3862
punch	3863
delivering	3864
boca	3865
@americasgottalent	3866
againjeb	3867
les	3868
poverty	3869
euro	3870
consideration	3871
@dannyzuker	3872
invented	3873
@miss	3874
@sheriffclarke	3875
great	3876
engage	3877
#happyindependenceday	3878
receive	3879
involved	3880
casino	3881
rdy	3882
sustainability	3883
#zeldinforcongress	3884
ment	3885
@jonhuntsman	3886
survey	3887
grandchild	3888
defeat	3889
@teresa_giudice	3890
opinion	3891
residents	3892
weasels	3893
makes	3894
maker	3895
maimonides	3896
thats	3897
holmes	3898
marc	3899
panicked	3900
roof—good	3901
338	3902
boudin	3903
#nevertrumpers	3904
@edrendells	3905
zealand	3906
1934	3907
sgt	3908
333	3909
outcomes	3910
them–midas	3911
weaker	3912
dumbest	3913
ninth	3914
@franksfight	3915
tools	3916
kinston	3917
@alabamaftbl	3918
standing	3919
confidence	3920
@bob_writes	3921
130pme	3922
certificate	3923
illegal	3924
ext	3925
@andrewyoung	3926
theme	3927
next	3928
wthought	3929
eleven	3930
doubt	3931
exceptionally	3932
tahoe	3933
astound	3934
yardstick	3935
@mariatcardona	3936
throu	3937
nonpolitical	3938
rick	3939
@datelinenbc	3940
slim	3941
babe	3942
shipwreck	3943
infamy	3944
wades	3945
bobbing	3946
rode	3947
@macmiller	3948
occurred	3949
@twitternyc	3950
levin	3951
@georgewill	3952
dealings	3953
opposing	3954
baby	3955
unopposed	3956
northamwho	3957
border—its	3958
kaput	3959
charity	3960
@jrubinblogger	3961
watchdogtime	3962
practicing	3963
effectively	3964
this	3965
@humanevents	3966
challenge	3967
clients	3968
insists	3969
pour	3970
istanbulturkey	3971
soon—long	3972
emerson	3973
@thedailybeast	3974
@betbrod	3975
publications	3976
drill	3977
@nougatine_nyc	3978
@fitsnews	3979
fulfill	3980
youkilis	3981
plug	3982
#potusinpoland	3983
wearing	3984
bens	3985
lowlifes	3986
bent	3987
pawn	3988
chosen	3989
process	3990
lock	3991
comfor	3992
trumped	3993
exports	3994
respected—once	3995
pieces	3996
high	3997
failing—who	3998
nears	3999
bend	4000
#sandy	4001
rods	4002
reynolds	4003
trumper	4004
weaken	4005
chop	4006
educational	4007
845am	4008
wjim	4009
#vpe	4010
destroying	4011
european	4012
@debsopan	4013
delay	4014
thrive	4015
favorite—	4016
paley	4017
animal	4018
120000	4019
#maythe4thbewithyou	4020
@thenyrangers	4021
comedy	4022
establishment	4023
luster	4024
tomorrow#trump2016	4025
thinkking	4026
immediately—make	4027
aspiring	4028
testimony	4029
tied	4030
@kobradovich	4031
winour	4032
vineyards	4033
pigs	4034
#happynewyear	4035
demonstrating	4036
tier	4037
ties	4038
lambasted	4039
#yomkippur	4040
upstate	4041
solidarity	4042
realized	4043
ot	4044
boeing	4045
democracy	4046
22nd	4047
obama—i	4048
@fbnatb	4049
counter	4050
robot	4051
element	4052
acquitted	4053
@parademagazine	4054
realizes	4055
allow	4056
pyramids	4057
intellectuals	4058
heartrump	4059
volunteers	4060
1271941	4061
houston	4062
hot—now	4063
flopper	4064
vetoedcont	4065
producer	4066
produces	4067
#texttrump88022	4068
vaccinated	4069
move	4070
salivating	4071
researching	4072
produced	4073
@sethmeyers	4074
@tvbythenumberstv	4075
@bovanpelt	4076
hotcakes	4077
operative	4078
warren	4079
perfect	4080
regions	4081
goethe	4082
jodi	4083
@slandinsocal	4084
meantime	4085
tyrone	4086
@nealconan	4087
degrees	4088
2018	4089
@graeme_mcdowell	4090
2015	4091
2014	4092
2017	4093
2016	4094
2011	4095
2010	4096
2013	4097
2012	4098
disservice	4099
randal	4100
designs	4101
crucial	4102
disrupter	4103
kozlowski	4104
docs	4105
repercussions	4106
@investopedia	4107
mediocre	4108
harrisburg	4109
freaky	4110
legendary	4111
moneyits	4112
realize	4113
presidential	4114
day#thankaveteran	4115
liberia	4116
uprighting	4117
autistic	4118
scenic	4119
530000	4120
bulgers	4121
merge	4122
denzel	4123
truth	4124
shortage	4125
accounts	4126
beneath	4127
@danamiras	4128
glasses	4129
well—hes	4130
mets	4131
sadler	4132
shower	4133
@repweiner	4134
doing	4135
again#makeamericagreatagain	4136
sportsman	4137
society	4138
books	4139
kilmeadereally	4140
blocks	4141
fraudsters	4142
agriculture	4143
fb	4144
witness	4145
@youtube	4146
rigging	4147
shrinking	4148
desert	4149
wikileakes	4150
monumental	4151
@senatorsheehan	4152
@agschneiderman	4153
dominated	4154
evacuation	4155
briefed	4156
#trump2016life	4157
unsubstantiated	4158
highs	4159
czar	4160
troop	4161
@mikeozanian	4162
shut	4163
gonzalo	4164
@mittromne	4165
unwieldy	4166
tempo	4167
inferiority	4168
selective	4169
temps	4170
everybod	4171
loomed	4172
citycasting	4173
@independent_ie	4174
yetthe	4175
regulatory	4176
embarrass	4177
@ossoff	4178
emboldens	4179
shortest	4180
defining	4181
scary	4182
pershing	4183
futureread	4184
35000000	4185
@macys—great	4186
spill	4187
@thedailymeal	4188
gallons	4189
could	4190
dictator	4191
w@seanhannity	4192
david	4193
length	4194
serenity	4195
removing	4196
davis	4197
hussein	4198
saul	4199
strictly	4200
scarf	4201
errol	4202
458	4203
fda	4204
exonerated	4205
taco	4206
blown	4207
450	4208
@corybooker	4209
rescinding	4210
naghmeh	4211
hopeyou	4212
touring	4213
owned	4214
jesus	4215
muhammad	4216
thetoday	4217
3pmticketsgolden	4218
affliction	4219
owner	4220
blows	4221
@nbcdfw	4222
scent	4223
marrow	4224
nypost	4225
legislative	4226
happened—i	4227
reference	4228
los	4229
festival	4230
charlottesvillevirginia	4231
detailing	4232
system	4233
@yuliedelstein	4234
backdoor	4235
@pewresearch	4236
sergeant	4237
decorations	4238
travelled	4239
18290clinton	4240
behaved	4241
65t	4242
painful	4243
evacuated	4244
interests	4245
enforcement	4246
lot	4247
@ges2017	4248
gotcha	4249
lou	4250
megan	4251
#potus#trump2016	4252
depressing	4253
awaywe	4254
98m	4255
applauds	4256
cultures	4257
8thbecause	4258
elite	4259
retraction	4260
#ncgopcon	4261
steel	4262
winnable	4263
colleagues	4264
valley	4265
warfare	4266
#trumpferrypoint	4267
bother	4268
haterseven	4269
aggressor	4270
gaye	4271
tortured	4272
roberts	4273
appealing	4274
allure	4275
gays	4276
negatively	4277
night#makeyoutubegreatagain	4278
reagans	4279
steer	4280
collecting	4281
gaga	4282
false	4283
shrinks	4284
@janicetaylor912	4285
–he	4286
@ivankatrumps	4287
partnership	4288
podestas	4289
tonight	4290
gentle	4291
750	4292
defending	4293
langone	4294
sliwa	4295
clearly	4296
viewed	4297
prohibits	4298
documents	4299
@latinovoices	4300
4000	4301
studying	4302
747spay	4303
likud	4304
globeandmail	4305
adjunct	4306
jeremiah	4307
bonanza	4308
incorporating	4309
disappointing	4310
linda	4311
korean	4312
latino	4313
lipton	4314
soap	4315
persistence	4316
soar	4317
worldwide	4318
02	4319
nancy	4320
manor	4321
fidel	4322
collapsing	4323
#sayfie	4324
doug	4325
caputo	4326
courtesy	4327
visa	4328
@ibtimes	4329
rollout	4330
@ajdukakis	4331
@anndromneys	4332
segment	4333
lost—do	4334
hypocrite	4335
placement	4336
@pagesix	4337
sweeping	4338
narrated	4339
stronger	4340
thanksgiving	4341
face	4342
deadpan	4343
#19	4344
400k	4345
400m	4346
fiasco	4347
#situationroom	4348
wounded	4349
bret	4350
fact	4351
atmosphere	4352
sail	4353
thingshrc	4354
scotts	4355
disputing	4356
stream	4357
terminate	4358
disbanded	4359
bring	4360
38th📈record	4361
5142017	4362
manchester	4363
lloyd	4364
rouge	4365
ripoff	4366
asylum	4367
economist	4368
ermey	4369
decade	4370
tapp	4371
fictious	4372
costco	4373
#baracktax	4374
@omarosas	4375
jay	4376
championed	4377
mute	4378
riches	4379
#government	4380
kuchar	4381
should	4382
jan	4383
score	4384
tape	4385
46º	4386
#mitt2012	4387
@dianesawyer	4388
riding	4389
secretaries	4390
hope	4391
jaber	4392
meant	4393
jackpot	4394
insight	4395
handle	4396
all#maga	4397
listened	4398
means	4399
familiar	4400
@cnbcclosingbell	4401
lucky	4402
impeachment	4403
#buyamericanhireamericanwatch	4404
autos	4405
@jordansekulow	4406
baracks	4407
exchanges	4408
@macmiller—i	4409
defenseless	4410
shaping	4411
now—were	4412
following	4413
committees	4414
joke—should	4415
contemptible	4416
h	4417
ffcs	4418
wtheir	4419
wilmington	4420
#inaugurationday	4421
taxes	4422
@tomllamasabc	4423
reid	4424
extremists	4425
stuff	4426
@woodyjohnson4	4427
allegation	4428
unfeasible	4429
taxed	4430
monstrosities	4431
it—mexico	4432
receptive	4433
flopped	4434
withstand	4435
btw	4436
qtr	4437
@nypost_willis	4438
indecisive	4439
catastrophic	4440
frame	4441
credo	4442
clan	4443
llp	4444
edition	4445
418	4446
slanted	4447
credit—he	4448
betrays	4449
@reptommarino	4450
cnbcs	4451
wire	4452
@lord_sugar—unlike	4453
destiny	4454
insulting	4455
tomorrow—big	4456
@umassamherst	4457
nuclear	4458
partisan	4459
@adidas	4460
#ncaachampions	4461
thoughtlessness	4462
misspelled	4463
eyeing	4464
@sternshow	4465
taunting	4466
carolla	4467
depraved	4468
nominees	4469
@monicacrowleys	4470
harsher	4471
youll	4472
email	4473
ends	4474
refutation	4475
explosive	4476
tricky	4477
150m	4478
comebacks	4479
#stockalert	4480
@kcautv	4481
scolds	4482
clintonlynch	4483
@conservreview	4484
fundanything	4485
@furnituretoday	4486
#congressionalbaseballgame	4487
weary	4488
930p	4489
absentee	4490
@landexpo	4491
restrictions	4492
cruze	4493
figured	4494
trumpa	4495
quitter	4496
invited	4497
deficits	4498
drug	4499
trumpi	4500
etc	4501
via@washingtonpost	4502
tripled	4503
figures	4504
trumps	4505
bristol	4506
lo	4507
seans	4508
puff	4509
lasker	4510
invites	4511
castles	4512
adjusted	4513
ch	4514
co	4515
author	4516
cm	4517
conclude	4518
cc	4519
malcolm	4520
@abeshinzo	4521
snowfall	4522
migrant	4523
@breitbartnewsmaybe	4524
cy	4525
@claudiajordan	4526
crafted	4527
cr	4528
skills—an	4529
oakland	4530
cutreform	4531
admin	4532
ct	4533
sheltertheres	4534
@govchristie	4535
@kellyandmichael	4536
them—easy	4537
powered	4538
win—the	4539
trajectory	4540
@ktmcfarland	4541
lt	4542
apologize	4543
rhode	4544
blatant	4545
eviscerated	4546
richards	4547
harwood	4548
hottest	4549
waste	4550
louisiana	4551
@wjrradio	4552
#wef18	4553
@matt_berry87	4554
heels	4555
describe	4556
lp	4557
@77wabcradio	4558
1201	4559
lga	4560
visas#makeamericagreatagain	4561
mooresville	4562
1200	4563
neighbor	4564
uns	4565
hateful	4566
puerto	4567
@sendrelief	4568
atlanta	4569
flailing	4570
spain	4571
#trumpscotland	4572
theyve	4573
@aipac	4574
basket	4575
putter	4576
runway	4577
@derekj3031	4578
protester	4579
@theellenshow	4580
eaton	4581
circle	4582
boardrooms	4583
rigged	4584
me—remember	4585
ultra	4586
country—great	4587
larrys	4588
va	4589
layoff	4590
@tedcruz	4591
vf	4592
cusp	4593
adminstration	4594
vi	4595
owning	4596
delaying	4597
liyuan	4598
site	4599
fiat	4600
vp	4601
denuclearize	4602
vs	4603
@billmaher	4604
optimistic	4605
vv	4606
ushas	4607
sits	4608
waivers	4609
lunatic	4610
ransom	4611
tattoo	4612
terrorist	4613
right—mitt	4614
recordsi	4615
jaws	4616
@andrewbreitbarts	4617
juan	4618
closethey	4619
fattening	4620
@chucktodd—one	4621
bishop	4622
romance	4623
matthew	4624
knicks	4625
35t	4626
buffoon	4627
estates	4628
terrorism	4629
#makeamericagreatagain#votersspeak	4630
correctan	4631
paula	4632
#photosfromthefield	4633
resonating	4634
ball	4635
columbia	4636
@hoganseaisle129	4637
@katrinapierson	4638
quarterfinal	4639
nolte	4640
bale	4641
drink	4642
upon	4643
nationally	4644
obese	4645
forecasts	4646
lesley	4647
etc—boring	4648
@awrhawkins	4649
paving	4650
@hardball_chris	4651
dust	4652
overalls	4653
afghan	4654
colts	4655
@comcast	4656
expand	4657
audit	4658
champions#houstonstrong	4659
priest	4660
off	4661
retardant	4662
disrupted	4663
indonesia	4664
175t	4665
@trumpchicago	4666
councilhe	4667
patterns	4668
@bostonglobe	4669
command	4670
352	4671
350	4672
audio	4673
@sdoocy	4674
drawing	4675
@sixteenchicagos	4676
@jerrytravone	4677
stations	4678
laffer	4679
arizona#makeamericagreatagain	4680
newest	4681
kiss	4682
less	4683
moments	4684
mainecincinnati	4685
loeb	4686
#trumplv	4687
@noltencspelling	4688
#endingwaroncoal	4689
#opioidepidemic	4690
glum	4691
@trdny	4692
rooms	4693
foxnewsinsider	4694
paul	4695
olds	4696
@jeangeorges	4697
web	4698
generous	4699
@alexpappas	4700
wed	4701
residential	4702
wen	4703
coralville	4704
arrest	4705
englands	4706
combine	4707
opportunites	4708
exempt	4709
@realsheriffjoe	4710
@therealmarilu	4711
advanced	4712
irresponsible	4713
@rwildewrites	4714
edddie24	4715
scheiderman	4716
increased	4717
government	4718
checking	4719
chancellor	4720
famously	4721
february	4722
increases	4723
headlining	4724
cedar	4725
desi	4726
desk	4727
belgium	4728
@cbssports	4729
@foxnewssunday	4730
willthe	4731
fools	4732
@nwshouston	4733
wsjnbc	4734
#hasjustinelandedyet	4735
michiga	4736
in—and	4737
finnish	4738
@realmicihaelkay	4739
chairs	4740
efficiency	4741
bigotry	4742
matte	4743
@nigel_farage	4744
cronkite	4745
backexcept	4746
@pwgavin	4747
@hotlinejosh	4748
become	4749
@rollingstone	4750
rug—its	4751
emmy	4752
replacement	4753
opioid	4754
gaining	4755
@fredtecce	4756
#2016	4757
@darrellissa	4758
polar	4759
foreseeable	4760
footage	4761
8000	4762
#onetermfund	4763
identified	4764
12pm	4765
252	4766
primary—then	4767
gymnastics	4768
down—wonder	4769
loaded	4770
drudgetime	4771
@nypd	4772
ballot	4773
alvarezkhan	4774
recognition	4775
homeowners	4776
paychecks	4777
shows—like	4778
disbelief	4779
resolve#natomeeting	4780
elisabeth	4781
separate	4782
@capitoforwv	4783
salaries	4784
on—he	4785
@foxnewsinsider	4786
does	4787
keystone	4788
spoilers	4789
railing	4790
@nytimescollins	4791
triple	4792
16s	4793
leverages	4794
stairway	4795
votemost	4796
benefitted	4797
blowing	4798
uniqueevery	4799
schedule	4800
selecting	4801
book—really	4802
brokering	4803
unquestionably	4804
semifinalist	4805
#indprimary	4806
pressure	4807
@kristinstape	4808
dubuque	4809
@primeministersx	4810
accompanied	4811
1billion	4812
residences	4813
imaginary	4814
loans	4815
stage	4816
gained	4817
sister	4818
lifestyle	4819
to@tiger	4820
tmz	4821
angeles	4822
foretold	4823
projecting	4824
seeds	4825
concession	4826
@ac360	4827
documentary	4828
revise	4829
executives	4830
alliance	4831
letters	4832
unattractive	4833
booed	4834
solyndras	4835
commitment	4836
referendum	4837
assess	4838
media—asking	4839
tonight—i	4840
@newhampjournal	4841
cultivated	4842
roads	4843
tiredof	4844
crooked	4845
charities	4846
mere	4847
negotiable	4848
#throwbackthursday	4849
subsidy	4850
@columbiabugle	4851
95th	4852
decadesif	4853
housing	4854
snyder	4855
spots	4856
peac	4857
stamina	4858
@senbobcorker	4859
@mlbs	4860
airline	4861
60k	4862
terminates	4863
troubling	4864
yrs	4865
910000	4866
fairfax	4867
flynn	4868
naturally	4869
function	4870
fiscal	4871
#nbc	4872
@repedroyce	4873
exsist	4874
frisk	4875
36th	4876
@jessebwatters	4877
basic	4878
@netanyahu	4879
delivery	4880
@trumptowernys	4881
construction	4882
newtown	4883
mercer	4884
delivers	4885
candidacy	4886
violate	4887
bilateral	4888
count	4889
davos	4890
marquis	4891
places	4892
alejandro	4893
congresswoman	4894
@wkrg	4895
official	4896
#makeamericagreatagain	4897
documentit	4898
counterattack	4899
excitement	4900
placed	4901
#endcommoncore	4902
convince	4903
riley	4904
@usopengolf	4905
metough	4906
problem	4907
meyers	4908
unmitigated	4909
@thestreet	4910
humas	4911
#dow23k📈	4912
irish	4913
@trumpgolfdc	4914
rightly	4915
lawlessness	4916
smart—they	4917
int	4918
recognize	4919
contribute	4920
apprenticetonights	4921
slowing	4922
ordering	4923
overturned	4924
inn	4925
barcelona	4926
aristotle	4927
ink	4928
ind	4929
unwatchable	4930
deviant	4931
#nadarkhani	4932
walters	4933
renowned	4934
compared	4935
variety	4936
sharia	4937
trials	4938
25m	4939
forests	4940
47m	4941
eo2	4942
corey	4943
happiest	4944
details	4945
47t	4946
#sheldonadelson	4947
zuckers	4948
booker	4949
behold	4950
blowhard	4951
reckless	4952
accurate—if	4953
repeat	4954
in8	4955
@sacha_b_cohen	4956
monday	4957
roomtoday	4958
@lohud	4959
oppression	4960
stepaneks	4961
dismantle	4962
outlets	4963
numberd	4964
efficient—tremendous	4965
@team_mitch	4966
@fitsnewsdonald	4967
nicest	4968
repeal	4969
inspiration	4970
#trump360	4971
#enjoy	4972
pieces—great	4973
nevada#makeamericagreatagain	4974
spokesmen	4975
lasted	4976
rule	4977
#wellness	4978
aetna	4979
announcer	4980
pandering	4981
compete	4982
pension	4983
poli	4984
announces	4985
tapping	4986
@wdesmoinespatch	4987
rep	4988
saywith	4989
3523	4990
rallyvideo	4991
gadhafi	4992
airporttickets	4993
suicidal	4994
foerderer	4995
furyhe	4996
additionally	4997
copy	4998
child	4999
